w,h,Muscle,Inflammatory infiltration,Adipose tissue,Sweat gland,Hair follicles,Dermis,Sebaceous gland,Epidermis,Background
15,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,21,0.039574772119522095,0.0018346901051700113,0.8294955492019653,0.01266411878168583,0.001125101582147181,0.008203289471566677,0.016189975664019585,0.09091253578662872,0.0
26,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,21,0.07708632200956345,0.0035310836974531408,0.7888405919075012,0.011166200041770937,0.0028678025119006642,0.018242983147501942,0.009994123131036758,0.08827103674411774,0.0
29,21,0.11077304929494858,0.0040115276351571074,0.7449933290481567,0.010515937581658363,0.010425981134176254,0.05633581057190895,0.004677054472267628,0.0582672655582428,0.0
30,21,0.0011072492925450208,0.0007835124852135777,0.14872492849826813,0.017271557822823524,0.0015030634822323918,0.8151411414146423,0.00028236850630491967,0.015186082571744919,0.0
31,21,6.14385717199184e-05,3.815447780652903e-05,0.01720196008682251,0.0042264428921043855,2.4368939193664122e-05,0.978236973285675,2.3126682208385322e-05,0.00018747866852208967,0.0
32,21,6.275808846112341e-05,0.000544571434147656,0.018542485311627388,0.060264863073825836,0.0004547826247289776,0.9185400009155272,0.0002049628528766334,0.0013855603756383061,0.0
33,21,1.9015866200788878e-05,0.00011279777390882373,0.0023422928061336283,0.009667844511568545,0.000136876231408678,0.9868289828300476,5.3426756494445726e-05,0.0008387949201278389,0.0
34,21,9.165111259790136e-05,0.0005763239460065961,0.000744133722037077,0.00936627946794033,0.00027071629301644856,0.9881179928779602,6.756453512934968e-05,0.0007653054781258106,0.0
35,21,0.00019106238323729485,0.00010194444621447474,0.012332380749285221,0.021190576255321503,0.00014951318735256788,0.9655489325523376,0.00010155136260436848,0.0003840237041004002,0.0
36,21,5.019381205784157e-05,1.8847864339477386e-05,0.0034815140534192324,0.012180759571492672,1.4927430129318964e-05,0.9841541051864624,3.4282129490748055e-05,6.529199163196607e-05,0.0
37,21,0.001336229033768177,0.009863980114459991,0.016180528327822685,0.004629450384527446,0.000683067017234862,0.9667162895202636,0.0003625056124292314,0.00022797082783654327,0.0
38,21,0.00030140369199216366,0.0005471220938488841,0.010520379059016705,0.0014349918346852064,0.00012499146396294236,0.9859175086021424,6.35355245321989e-05,0.0010901257628574967,0.0
39,21,1.1629228538367896e-05,6.53344500278763e-07,0.00412784144282341,0.01004275307059288,2.190065970353316e-06,0.9857996702194214,1.0523730452405287e-05,4.810792233911344e-06,0.0
40,21,1.7496533928351712e-06,1.7202127082782681e-06,0.0006921630701981485,0.0011566716711968186,5.251566562947119e-06,0.9981327652931212,3.451123575359816e-06,6.347297130560038e-06,0.0
41,21,0.00010426190419821069,4.7350415115943185e-05,0.06434784084558487,0.014328748919069769,9.280615631723775e-05,0.9202793836593628,0.00010797320283018051,0.0006916456040926278,0.0
42,21,0.020532002672553062,0.0003072800172958523,0.7709325551986694,0.06133135780692101,0.0010643805144354699,0.1175822913646698,0.001259715878404677,0.02699039131402969,0.0
43,21,5.521281765119569e-10,4.014526044926471e-09,4.598581064552132e-12,0.9991924166679382,0.0001559583324706182,1.4992248761891425e-11,1.106681793316966e-05,0.0006405135500244796,0.0
44,21,7.560959147667745e-08,1.8879617869060886e-07,4.4219682138191274e-08,0.8696370124816895,0.0065698157995939255,7.780919908384476e-09,0.0004643226275220513,0.12332857400178908,0.0
45,21,0.048169732093811035,0.0031916436273604627,0.7844913005828857,0.012293171137571337,0.0019436120055615906,0.012134729884564877,0.015650086104869843,0.12212565541267395,0.0
46,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
67,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
71,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
72,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
76,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
95,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,21,0.0059181824326515215,0.0004749498621094972,0.6252140402793884,0.30783453583717346,0.0008566063479520379,0.022944273427128792,0.0020749003160744905,0.0346825011074543,0.0
111,21,1.6514358782381e-13,2.1928377516577946e-11,6.519383015206326e-13,6.034655197426075e-13,1.9806812190381606e-08,1.5885444357637913e-15,1.0,8.744498181112448e-11,0.0
112,21,3.327995499080756e-14,1.2846153177661912e-12,1.142512056099762e-13,2.625809336268383e-15,1.5381433016159463e-08,1.0172560764663137e-15,1.0,2.4818300626422433e-12,0.0
113,21,2.297779792570509e-05,0.0007632811903022232,2.6249354050378315e-05,0.00012353422062005848,0.9566919803619384,0.00019622367108240726,0.035817790776491165,0.006357886828482151,0.0
114,21,4.3875925257452755e-06,2.573011137485537e-08,1.8588310979339442e-07,1.3195902681673033e-07,0.0007679128902964294,5.164047678363204e-08,0.9992270469665528,2.351020071955645e-07,0.0
115,21,1.0482286683100027e-07,1.1147410772238686e-09,5.565141125707385e-10,5.762665900022058e-10,3.463514076429419e-05,1.883686762127468e-09,0.9999651908874512,4.976462575356777e-10,0.0
116,21,6.735676288371906e-05,0.00035243030288256705,0.000914933974854648,0.2426336407661438,0.0008398565114475787,0.7463839650154114,0.007135544437915088,0.0016722846776247025,0.0
117,21,6.737729563610627e-06,7.042447691674171e-07,0.0002423141122562811,0.006436843425035478,2.2746571630705156e-06,0.9933027029037476,6.670870789093898e-06,1.8897410427598518e-06,0.0
118,21,9.16034114197828e-05,3.262817699578591e-05,0.0008076759404502809,0.006313306745141746,4.922316293232143e-05,0.9926592707633972,3.367145109223202e-05,1.2566799341584556e-05,0.0
119,21,0.00020482866966631263,0.00020411300647538158,0.002373826457187533,0.2271506488323212,0.0013393146218732,0.766765296459198,0.0011893517803400755,0.000772635277826339,0.0
120,21,4.005114533356391e-05,0.0003936049761250615,0.00025223652482964104,0.027057135477662086,0.0008142185979522765,0.9702085256576538,0.00018687972624320537,0.001047264551743865,0.0
121,21,1.1264321983617265e-05,5.605303886113688e-05,0.00012645151582546532,0.0025865032803267236,0.00013230449985712772,0.9970300197601318,1.4455290511250494e-05,4.293328311177902e-05,0.0
122,21,0.00018926900520455087,0.020395848900079727,0.0027991787064820532,0.09141670167446136,0.0015885521424934268,0.8808486461639404,0.0007503216620534657,0.0020115049555897713,0.0
123,21,0.00046514192945323884,0.023957310244441032,0.010308023542165756,0.04380495101213455,0.016577862203121185,0.8553553223609924,0.0014929778408259153,0.048038337379693985,0.0
124,21,0.002294847974553705,0.012891218066215515,0.00908481702208519,0.022239472717046738,0.1253325492143631,0.6668034791946411,0.00544279720634222,0.15591074526309967,0.0
125,21,0.00018508396169636399,0.00017440337978769094,0.00021963065955787894,0.008740375749766827,5.392140883486718e-05,0.9904347658157348,7.471923163393512e-05,0.00011700951290549708,0.0
126,21,0.00019096322648692882,0.006419647950679064,0.00015770606114529073,0.7137164473533629,0.033363528549671166,0.068625807762146,0.04833688586950302,0.1291889250278473,0.0
127,21,1.1362561053829268e-05,4.310636086302111e-06,1.2412418755047838e-06,2.078124998661224e-05,0.0024625873193144803,1.1693193755490938e-06,0.9974887371063232,9.793589015316684e-06,0.0
128,21,4.0353384633817773e-07,1.0197976507697608e-06,3.3544363731152764e-08,1.6647543361614225e-06,0.00038086221320554614,2.002835515213519e-07,0.9996155500411988,2.1880768485971203e-07,0.0
129,21,0.004670608323067428,0.4482988715171814,0.0928494706749916,0.2698571979999542,0.08965179324150085,0.08349531888961792,0.008391724899411201,0.002785025862976909,0.0
130,21,0.00019150346633978188,0.0007550846203230321,0.0020002219825983047,0.04209510982036591,0.0018458319827914238,0.9519846439361572,0.00037481184699572623,0.0007527791312895715,0.0
131,21,4.4248499762034035e-06,8.68571805767715e-05,0.0003848130872938782,0.0007392276311293244,1.9909575712517835e-05,0.998729169368744,9.913902431435416e-06,2.571274308138527e-05,0.0
132,21,5.500594124896451e-05,6.613662117160857e-05,0.0013944568345323205,0.0075703789480030545,6.693747127428651e-05,0.9907654523849488,3.6177309084450826e-05,4.538836583378725e-05,0.0
133,21,2.1328089133021425e-05,7.646850463061128e-06,0.00044044869719073176,0.005248138681054114,7.977761924848892e-06,0.994256317615509,1.0602971087791955e-05,7.612840818183031e-06,0.0
134,21,1.7048034351319075e-05,3.3848267776193104e-05,0.0001011583226500079,0.0026191507931798697,1.6807754946057685e-05,0.9970852732658386,1.5120667740120554e-05,0.00011162756709381938,0.0
135,21,6.017421401338654e-05,0.00026501939282752573,0.00023243107716552919,0.002937040058895945,0.00024360031238757074,0.9957640171051024,0.0002710690605454147,0.00022664119023829699,0.0
136,21,0.0004428481915965676,0.00572648923844099,0.0003586112870834768,0.2443133592605591,0.026421863585710532,0.03927449509501457,0.6406325101852417,0.04282987117767334,0.0
137,21,6.7346350078878476e-06,6.179694622687748e-08,5.7197656389007534e-08,4.8254079842990905e-08,0.00021301719243638212,2.484749757059036e-07,0.9997798800468444,5.871935826462504e-08,0.0
138,21,2.067127624627573e-08,1.4248036084296698e-09,1.8786971978101974e-09,8.209005031289962e-09,0.00021328413276933134,5.301605265906062e-10,0.9997866749763488,8.779554860893768e-09,0.0
139,21,0.0030612731352448463,0.000623761210590601,0.8538789153099059,0.08328129351139069,0.0033875461667776108,0.0066291666589677325,0.0020617363043129444,0.047076370567083366,0.0
140,21,0.002755325753241777,0.00042768291314132517,0.2571899890899658,0.02327876910567284,0.0005393871106207371,0.7118807435035706,0.0003941621398553252,0.0035339810419827704,0.0
141,21,7.239608379450146e-08,5.317490447964701e-09,1.7203558400069596e-07,0.9993754029273988,3.8438069168478244e-05,5.178557671570161e-07,5.727007192035671e-06,0.0005797356716357173,0.0
142,21,0.0014652571408078074,0.00012756676005665213,0.4065190255641937,0.08527834713459015,6.30931681371294e-05,0.5011419057846069,0.0005260264733806252,0.004878820851445198,0.0
143,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
152,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
156,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
158,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
175,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
187,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
194,21,0.020381541922688484,0.003184865461662412,0.5397225618362427,0.01193569228053093,0.001911391387693584,0.005662183277308941,0.010071479715406895,0.40713024139404297,0.0
195,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
196,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
199,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201,21,0.012728506699204443,0.0019335653632879253,0.1153871938586235,0.016253191977739334,0.002561469795182348,0.009539451450109482,0.0028914245776832104,0.8387051224708557,0.0
202,21,0.006662099156528711,0.011476992629468441,0.15335647761821747,0.27958473563194275,0.06635962426662445,0.1743304878473282,0.0237126462161541,0.28451696038246155,0.0
203,21,0.0004093226161785424,0.0025105203967541448,0.008395167998969555,0.07327210158109665,0.0010123545071110134,0.9139330983161926,0.0004287553601898253,3.8764657801948495e-05,0.0
204,21,2.273577376712965e-12,3.9638782944743145e-15,6.372678128469325e-14,0.9999990463256836,7.160716677390154e-07,1.2956539527787629e-14,9.219714769415076e-09,2.4859889435902005e-07,0.0
205,21,4.6551614917687534e-20,3.0822056229820347e-21,1.0023915420946628e-21,1.0,2.618038424939684e-11,1.374796493360419e-23,1.3714465760955583e-12,8.007588481184769e-10,0.0
206,21,5.80499145144131e-05,0.0041211103089153775,9.244560715160333e-06,0.8573578596115112,0.13521268963813782,1.2288105608604386e-05,0.0005158836138434708,0.0027129033114761114,0.0
207,21,0.0010178890079259872,0.3881211280822754,0.0006772142951376736,0.009508058428764343,0.587571918964386,0.002552455058321357,0.0034877215512096878,0.007063589058816433,0.0
208,21,0.0033256548922508955,0.003226295579224825,0.0014281022595241664,0.07720928639173508,0.010249493643641472,0.8983796238899231,0.0010451457928866148,0.005136345978826284,0.0
209,21,2.501521339581813e-05,1.288691237277817e-05,7.103332609403878e-05,0.0018941650632768872,1.5434459783136845e-05,0.9979603290557858,1.4480953723250424e-05,6.55950725558796e-06,0.0
210,21,7.89981731941225e-06,7.883569196565077e-06,3.0297860575956292e-05,0.9923217892646792,0.0006076577119529247,0.0015901589067652822,0.0006545308278873563,0.004779866896569729,0.0
211,21,7.233585952448607e-11,5.789750012752393e-09,8.323582795233264e-11,0.9996182918548584,2.1121137251611802e-05,8.770085352383106e-11,5.444748580885062e-07,0.00036000189720653,0.0
212,21,2.6733500746445316e-08,1.4068003792999662e-06,6.620350490038618e-09,0.9716682434082032,0.008461718447506428,7.494793408113765e-08,0.0069619002752006045,0.012906714342534542,0.0
213,21,3.365640168340178e-06,5.8094844490597104e-08,2.472328333169571e-07,2.6465375668749402e-08,0.00029612300568260247,1.3687460942435337e-08,0.9996998310089112,3.11450037315808e-07,0.0
214,21,4.846322898544031e-09,3.6429650962510613e-11,6.381625783369316e-11,8.895027076016859e-11,3.1230397325998638e-06,1.4471627889089955e-11,0.9999969005584716,1.87587792521704e-11,0.0
215,21,3.3167580113513395e-05,0.003427182324230671,8.685934153618291e-05,0.11004707217216493,0.1245003268122673,0.002769535407423973,0.6952227950096129,0.06391306966543198,0.0
216,21,0.0008101967978291214,0.0907573625445366,0.0041875033639371395,0.013034005649387836,0.0827227458357811,0.7937495708465576,0.007545097265392542,0.007193566299974918,0.0
217,21,6.682160892523824e-05,0.012778072617948057,0.0008821290102787318,0.06633840501308441,0.0018500809092074641,0.9162142872810364,0.0003721982066053897,0.001497951801866293,0.0
218,21,0.0004423257196322084,0.036473933607339866,0.00054989691125229,0.8194390535354614,0.0466587133705616,0.04114817827939987,0.010287736542522907,0.04500027745962143,0.0
219,21,0.2194617986679077,0.3039886355400085,0.006791293621063232,0.17010506987571716,0.09628403186798096,0.16189846396446228,0.041063923388719566,0.00040686779539100826,0.0
220,21,1.2671058584601273e-06,0.9999353885650636,8.896848839867745e-07,5.671435246767943e-06,5.261154001345858e-05,2.026956202882957e-08,3.905138783011354e-06,2.285167681748135e-07,0.0
221,21,0.0004437822499312461,0.7682099342346191,8.260352478828281e-05,0.00026890647131949663,0.2010552138090133,3.203786036465317e-05,0.02986677549779415,4.074969547218643e-05,0.0
222,21,0.0012256234185770154,0.0007109330617822707,0.00022721171262674042,3.843617741949856e-05,0.02072479948401451,1.29444342746865e-05,0.9770549535751344,5.155878170626238e-06,0.0
223,21,0.000981300137937069,0.15280577540397644,0.0007461922359652817,0.7252079248428345,0.08991749584674835,0.00508135836571455,0.017526185140013698,0.007733750622719526,0.0
224,21,0.00030998725560493767,0.2074415683746338,0.001388381002470851,0.05661865323781967,0.04539021849632263,0.6809481382369995,0.004220547154545784,0.003682532580569387,0.0
225,21,1.3809004937789806e-12,2.115018576942517e-10,1.2107094569512727e-13,0.999715268611908,4.434544280229602e-06,1.2202056856244758e-12,1.0580113212199649e-06,0.0002791958104353398,0.0
226,21,0.001451362855732441,0.006823732051998378,0.00027108239009976387,0.002805147785693407,0.7171860337257385,0.018111754208803173,0.018389306962490082,0.2349616587162017,0.0
227,21,0.0004667032626457512,0.00031216384377330536,7.552622264483944e-05,0.008024313487112522,0.1344464272260666,0.00022753914527129385,0.8550917506217957,0.0013555578188970685,0.0
228,21,5.7655817897739325e-09,2.19070137030819e-10,3.281591220982705e-09,1.1633063262683763e-10,4.2511137507972324e-06,4.245159779259211e-11,0.9999957084655762,2.598943282805521e-10,0.0
229,21,0.00014266902871895581,4.290478045732016e-06,3.768460010178387e-05,0.007547453977167606,0.054634541273117065,9.300532110501081e-05,0.935025691986084,0.0025146091356873512,0.0
230,21,1.2817430450340342e-10,1.4925477520577601e-10,3.788263591708585e-10,1.83284398942718e-12,2.003694362429086e-06,3.4620876586573247e-13,0.9999979734420776,7.560675696627328e-11,0.0
231,21,1.5534134945482947e-05,0.00021713509340770545,0.0005047338199801743,0.6116037368774414,0.03730993345379829,0.02203015796840191,0.003967094235122204,0.32435163855552673,0.0
232,21,0.00031788850901648397,0.0026491000317037106,0.0006815108354203402,0.007331188768148422,0.0012936220737174153,0.9720569252967834,0.0002967342152260244,0.015372979454696178,0.0
233,21,0.0034854398109018803,0.001076112617738545,0.1782638430595398,0.0023548728786408893,0.0011264488566666842,0.8113824129104614,8.486006845487282e-05,0.0022260218393057585,0.0
234,21,0.09212802350521088,0.0030362089164555073,0.828456699848175,0.010189894586801529,0.011814572848379612,0.02597233280539513,0.002968927379697561,0.02543330378830433,0.0
235,21,0.05697788670659065,0.0013851224211975932,0.8777329325675964,0.007899736054241656,0.0016725183231756091,0.007022860459983349,0.009014870040118694,0.03829405456781386,0.0
236,21,0.040897186845541,0.0017598597332835195,0.8151825070381165,0.013752080500125885,0.001273909118026495,0.008401905186474323,0.015458359383046629,0.1032741591334343,0.0
237,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
242,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
243,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
244,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
